 frameClass  mode  dx2  dy2  dxfix  dyfix  integx  integy  quality  dis  lidarf_data 
  4  1  0  0  0  0  -3.02  5.29  255  1.79 0
  51  0  0  0  0  0  -3.02  5.29  255  1.79 0
  34  0  0  0  0  0  -3.02  5.29  255  1.79 0
  51  2  0  0  0  0  -3.02  5.29  255  1.79 0
  4  2  0  0  0  0  -3.02  5.29  255  1.79 0
  1  2  0  0  0  0  -3.02  5.29  255  1.79 0
  1  2  0  0  0  0  -3.02  5.29  255  1.79 0
  51  2  0  0  0  0  -3.02  5.29  255  1.79 0
  4  2  0  0  0  0  -3.02  5.29  255  1.79 0
  51  1  0  0  0  0  -3.02  5.29  255  1.79 0
  1  1  0  0  0  0  -3.02  5.29  255  1.79 0
  1  1  0  0  0  0  -3.02  5.29  255  1.79 0
  1  1  0  0  0  0  -3.02  5.29  255  1.79 0
  51  2  0  0  0  0  -3.02  5.29  255  1.79 0
  51  2  0  0  0  0  -3.02  5.29  255  1.79 0
  1  2  0  0  0  0  -3.02  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  0  0  0  0  0  -3.03  5.29  255  1.79 0
  1  0  0  0  0  0  -3.03  5.29  255  1.79 0
  1  0  0  0  0  0  -3.03  5.29  255  1.79 0
  1  0  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  1  2  0  0  0  0  -3.03  5.29  255  1.79 0
  1  2  0  0  0  0  -3.03  5.29  255  1.79 0
  34  2  0  0  0  0  -3.03  5.29  255  1.79 0
  34  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  4  2  0  0  0  0  -3.03  5.29  255  1.79 0
  1  2  0  0  0  0  -3.03  5.29  255  1.79 0
  34  2  0  0  0  0  -3.03  5.29  255  1.79 0
  1  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  1  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  51  2  0  0  0  0  -3.03  5.29  255  1.79 0
  34  2  0  0  0  0  -3.03  5.29  255  1.8 0
  1  2  0  0  0  0  -3.03  5.29  255  1.8 0
  4  2  0  0  0  0  -3.03  5.29  255  1.8 0
  51  2  0  0  0  0  -3.03  5.29  255  1.8 0
  1  2  0  0  0  0  -3.03  5.29  255  1.8 0
  4  2  0  0  0  0  -3.03  5.29  255  1.8 0
  51  2  0  0  0  0  -3.03  5.29  255  1.8 0
  51  2  0  0  0  0  -3.03  5.29  255  1.8 0
  1  2  0  0  0  0  -3.03  5.29  255  1.8 0
  1  2  0  0  0  0  -3.03  5.29  255  1.8 0
  51  2  0  0  0  0  -3.03  5.29  255  1.8 0
  51  1  0  0  0  0  -3.03  5.29  255  1.8 0
  4  1  0  0  0  0  -3.03  5.29  255  1.8 0
  1  1  0  0  0  0  -3.03  5.29  255  1.8 0
  1  1  0  0  0  0  -3.03  5.29  255  1.8 0
  1  1  0  0  0  0  -3.03  5.29  255  1.8 0
  51  0  0  0  0  0  -3.03  5.29  255  1.8 0
  51  2  0  0  0  0  -3.04  5.29  255  1.8 0
  1  2  0  0  0  0  -3.04  5.29  255  1.8 0
  51  2  0  0  0  0  -3.04  5.29  255  1.8 0
  1  2  0  0  0  0  -3.04  5.29  255  1.8 0
  51  2  0  0  0  0  -3.04  5.29  255  1.8 0
  4  2  0  0  0  0  -3.04  5.29  255  1.8 0
  34  2  0  0  0  0  -3.04  5.29  255  1.8 0
  1  2  0  0  0  0  -3.04  5.29  255  1.8 0
  1  2  0  0  0  0  -3.04  5.29  255  1.8 0
  1  2  0  0  0  0  -3.04  5.29  255  1.8 0
  51  0  0  0  0  0  -3.04  5.29  255  1.8 0
  1  0  0  0  0  0  -3.04  5.29  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  4  2  0  0  0  0  -3.04  5.28  255  1.8 0
  1  2  0  0  0  0  -3.04  5.28  255  1.8 0
  1  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  1  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  1  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  1  2  0  0  0  0  -3.04  5.28  255  1.8 0
  1  2  0  0  0  0  -3.04  5.28  255  1.8 0
  4  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  51  2  0  0  0  0  -3.04  5.28  255  1.8 0
  1  2  0  0  0  0  -3.04  5.28  255  1.8 0
  34  2  0  0  0  0  -3.04  5.28  255  1.79 0
  51  2  0  0  0  0  -3.04  5.28  255  1.79 0
  1  2  0  0  0  0  -3.04  5.28  255  1.79 0
  1  2  0  0  0  0  -3.04  5.28  255  1.79 0
  4  2  0  0  0  0  -3.04  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  4  2  0  0  0  0  -3.05  5.28  255  1.79 0
  4  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  1  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  4  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  1  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  4  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  4  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  1  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.05  5.28  255  1.79 0
  51  1  0  -0.01  0  0  -3.05  5.28  255  1.79 0
  4  1  0  -0.01  0  0  -3.05  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.05  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.05  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.05  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.05  5.28  255  1.79 0
  51  2  0  0  0  0  -3.06  5.28  255  1.79 0
  1  2  0  0  0  0  -3.06  5.28  255  1.79 0
  51  2  0  0  0  0  -3.06  5.28  255  1.79 0
  51  2  0  0  0  0  -3.06  5.28  255  1.79 0
  34  2  0  0  0  0  -3.06  5.28  255  1.79 0
  51  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  4  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.79 0
  34  1  0  -0.01  0  0  -3.06  5.28  255  1.8 0
  34  1  0  -0.01  0  0  -3.06  5.28  255  1.8 0
  1  1  0  -0.01  0  0  -3.06  5.28  255  1.8 0
  51  2  0  0  0  0  -3.06  5.28  255  1.8 0
  1  2  0  0  0  0  -3.06  5.28  255  1.8 0
  1  2  0  0  0  0  -3.06  5.28  255  1.8 0
  4  2  0  0  0  0  -3.06  5.28  255  1.8 0
  1  2  0  0  0  0  -3.06  5.28  255  1.8 0
  1  2  0  0  0  0  -3.06  5.28  255  1.8 0
  1  2  0  0  0  0  -3.06  5.28  255  1.8 0
  51  0  0  0  0  0  -3.06  5.28  255  1.8 0
  1  0  0  0  0  0  -3.06  5.28  255  1.8 0
  1  0  0  0  0  0  -3.06  5.28  255  1.8 0
  51  0  0  0  0  0  -3.06  5.28  255  1.8 0
  51  2  0  0  0  -217.85  5.11  -268.67  255  1.8 0
  51  2  0  0  0  -217.85  5.11  -268.67  255  1.8 0
  51  2  0  0  0  0  -3.06  5.28  255  1.8 0
  34  2  0  0  0  0  -3.06  5.28  255  1.8 0
  1  2  0  0  0  0  -3.06  5.28  255  1.8 0
  51  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  51  2  0  0  0  0  -3.07  5.28  255  1.8 0
  51  0  0  0  0  0  -3.07  5.28  255  1.8 0
  51  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  51  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  34  2  0  0  0  0  -3.07  5.28  255  1.8 0
  51  1  0  0  0  0  -3.07  5.28  255  1.8 0
  51  2  0  0  0  0  -3.07  5.28  255  1.8 0
  51  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  1  2  0  0  0  0  -3.07  5.28  255  1.8 0
  34  2  0  0  0  0  -3.07  5.28  255  1.79 0
  51  2  0  0  0  0  -3.07  5.28  255  1.79 0
  1  2  0  0  0  0  -3.07  5.28  255  1.79 0
  1  2  0  0  0  0  -3.07  5.28  255  1.79 0
  51  1  0  0  0  0  -3.07  5.28  255  1.79 0
  1  1  0  0  0  0  -3.07  5.28  255  1.79 0
  1  1  0  0  0  0  -3.07  5.28  255  1.79 0
  51  0  0  0  0  0  -3.07  5.28  255  1.79 0
  51  2  0  0  0  0  -3.07  5.28  255  1.79 0
  1  2  0  0  0  0  -3.07  5.28  255  1.79 0
  51  0  0  0  0  0  -3.07  5.28  255  1.79 0
  1  0  0  0  0  0  -3.07  5.28  255  1.79 0
  1  0  0  0  0  0  -3.07  5.28  255  1.79 0
  4  0  0  0  0  0  -3.07  5.28  255  1.79 0
  4  0  0  0  0  0  -3.07  5.28  255  1.79 0
  51  1  0  0  0  0  -3.07  5.28  255  1.79 0
  51  2  0  0  0  0  -3.07  -89.51  16  1.79 0
  1  2  0  0  0  0  -3.07  -89.51  16  1.79 0
  51  2  0  0  0  0  -3.07  5.28  255  1.79 0
  51  2  0  0  0  0  -3.07  5.28  255  1.79 0
  1  2  0  0  0  0  -3.07  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  1  2  0  0  0  0  -3.08  5.28  255  1.79 0
  1  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  1  0  0  0  0  -3.08  5.28  255  1.79 0
  1  1  0  0  0  0  -3.08  5.28  255  1.79 0
  1  1  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  1  2  0  0  0  0  -3.08  5.28  255  1.79 0
  1  2  0  0  0  0  -3.08  5.28  255  1.79 0
  1  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  4  2  0  0  0  0  -3.08  5.28  255  1.79 0
  1  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  1  0  0  0  0  -3.08  5.28  255  1.79 0
  1  1  0  0  0  0  -3.08  5.28  255  1.79 0
  1  1  0  0  0  0  -3.08  5.28  255  1.79 0
  1  1  0  0  0  0  -3.08  5.28  255  1.79 0
  4  1  0  0  0  0  -3.08  5.28  255  1.79 0
  1  1  0  0  0  0  -3.08  5.28  255  1.79 0
  1  1  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.08  5.28  255  1.79 0
  34  2  0  0  0  0  -3.08  5.28  255  1.79 0
  34  2  0  0  0  0  -3.08  5.28  255  1.77 0
  1  2  0  0  0  0  -3.08  5.28  255  1.77 0
  51  2  0  0  0  0  -3.08  5.28  255  1.77 0
  51  2  0  0  0  0  -3.08  5.28  255  1.77 0
  4  2  0  0  0  0  -3.08  5.28  255  1.77 0
  1  2  0  0  0  0  -3.08  5.28  255  1.77 0
  51  0  0  0  0  0  -3.08  5.28  255  1.77 0
  51  0  0  0  0  0  -3.08  5.28  255  1.77 0
  51  0  0  0  0  0  -3.08  5.28  255  1.77 0
  1  0  0  0  0  0  -3.08  5.28  255  1.77 0
  1  0  0  0  0  0  -3.08  5.28  255  1.77 0
  51  0  0  0  0  0  -3.08  5.28  255  1.77 0
  1  0  0  0  0  0  -3.08  5.28  255  1.77 0
  34  0  0  0  0  0  -3.08  5.28  255  1.79 0
  1  0  0  0  0  0  -3.08  5.28  255  1.79 0
  51  2  0  0  0  0  -3.09  5.28  255  1.79 0
  4  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  51  2  0  0  0  0  -3.09  5.28  255  1.79 0
  51  1  0  0  0  0  -3.09  5.28  255  1.79 0
  1  1  0  0  0  0  -3.09  5.28  255  1.79 0
  1  1  0  0  0  0  -3.09  5.28  255  1.79 0
  1  1  0  0  0  0  -3.09  5.28  255  1.79 0
  1  1  0  0  0  0  -3.09  5.28  255  1.79 0
  51  0  0  0  0  0  -3.09  5.28  255  1.79 0
  51  2  0  0  0  0  -3.09  5.28  255  1.79 0
  51  2  0  0  0  0  -3.09  5.28  255  1.79 0
  51  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  51  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  1  2  0  0  0  0  -3.09  5.28  255  1.79 0
  34  2  0  0  0  0  -3.09  5.28  255  1.8 0
  34  2  0  0  0  0  -3.09  5.28  255  1.77 0
  1  2  0  0  0  0  -3.09  5.28  255  1.77 0
  1  2  0  0  0  0  -3.09  5.28  255  1.77 0
  1  2  0  0  0  0  -3.09  5.28  255  1.77 0
  51  2  0  0  0  0  -3.09  5.28  255  1.77 0
  1  2  0  0  0  0  -3.09  5.28  255  1.77 0
  51  1  0  0  0  0  -3.09  5.28  255  1.77 0
  1  1  0  0  0  0  -3.09  5.28  255  1.77 0
  34  1  0  0  0  0  -3.09  5.28  255  1.78 0
  51  2  0  0  0  0  -3.09  5.28  255  1.78 0
  4  2  0  0  0  0  -3.09  5.28  255  1.78 0
  4  2  0  0  0  0  -3.09  5.28  255  1.78 0
  51  2  0  0  0  0  -3.09  5.28  255  1.78 0
  1  2  0  0  0  0  -3.09  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  1  2  0  0  0  0  -3.1  5.28  255  1.78 0
  1  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  0  0  0  0  0  -3.1  5.28  255  1.78 0
  1  0  0  0  0  0  -3.1  5.28  255  1.78 0
  1  0  0  0  0  0  -3.1  5.28  255  1.78 0
  4  0  0  0  0  0  -3.1  5.28  255  1.78 0
  4  0  0  0  0  0  -3.1  5.28  255  1.78 0
  51  0  0  0  0  0  -3.1  5.28  255  1.78 0
  1  0  0  0  0  0  -3.1  5.28  255  1.78 0
  1  0  0  0  0  0  -3.1  5.28  255  1.78 0
  1  0  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  0  0  0  0  0  -3.1  5.28  255  1.78 0
  4  0  0  0  0  0  -3.1  5.28  255  1.78 0
  1  0  0  0  0  0  -3.1  5.28  255  1.78 0
  1  0  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  4  2  0  0  0  0  -3.1  5.28  255  1.78 0
  1  2  0  0  0  0  -3.1  5.28  255  1.78 0
  1  2  0  0  0  0  -3.1  5.28  255  1.78 0
  51  0  0  0  0  0  -3.1  5.28  255  1.78 0
  4  0  0  0  0  0  -3.1  5.28  255  1.78 0
  51  2  0  0  0  0  -3.1  5.28  255  1.78 0
  1  2  0  0  0  0  -3.1  5.28  255  1.78 0
  1  2  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  1  2  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  1  2  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  51  0  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  1  0  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  1  0  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  1  0  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  1  0  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  1  0  0  0  148.48  -217.61  5.11  -271.23  255  1.78 0
  51  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  323853 0
  1  2  0  0  0  0  -3.11  5.28  255  323853 0
  51  0  0  0  0  0  -3.11  5.28  255  323853 0
  1  0  0  0  0  0  -3.11  5.28  255  323853 0
  1  0  0  0  0  0  -3.11  5.28  255  323853 0
  1  0  0  0  0  0  -3.11  5.28  255  323853 0
  51  2  0  0  0  0  -3.11  5.28  255  323853 0
  1  2  0  0  0  0  -3.11  5.28  255  323853 0
  1  2  0  0  0  0  -3.11  5.28  255  323853 0
  1  2  0  0  0  0  -3.11  5.28  255  323853 0
  1  2  0  0  0  0  -3.11  5.28  255  323853 0
  34  2  0  0  0  0  -3.11  5.28  255  1.79 0
  4  2  0  0  0  0  -3.11  5.28  255  1.79 0
  51  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  4  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  4  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  1  0  0  0  0  0  -3.11  5.28  255  1.79 0
  34  0  0  0  0  0  -3.11  5.28  255  1.78 0
  1  0  0  0  0  0  -3.11  5.28  255  1.78 0
  1  0  0  0  0  0  -3.11  5.28  255  1.78 0
  1  0  0  0  0  0  -3.11  5.28  255  1.78 0
  51  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  4  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  1  2  0  0  0  0  -3.11  5.28  255  1.78 0
  51  2  0  0  0  0  -3.12  5.28  255  1.78 0
  4  2  0  0  0  0  -3.12  5.28  255  1.78 0
  51  2  0  0  0  0  -3.12  5.28  255  1.78 0
  51  2  0  0  0  0  -3.12  5.28  255  1.78 0
  1  2  0  0  0  0  -3.12  5.28  255  1.78 0
  4  2  0  0  0  0  -3.12  5.28  255  1.78 0
  1  2  0  0  0  0  -3.12  5.28  255  1.78 0
  1  2  0  0  0  0  -3.12  5.28  255  1.78 0
  1  2  0  0  0  0  -3.12  5.28  255  1.78 0
